zone,latitude,longitude,timestamp,wind_speed_100m_kmh,wind_direction_100m_degree,temperature_c,pressure_msl_hpa
Rajshahi,24.3745,88.6042,2024-10-15T05:00,4.7,171,25.0,1009.6
Rajshahi,24.3745,88.6042,2024-10-15T06:00,0.8,333,24.1,1010.2
Rajshahi,24.3745,88.6042,2024-10-15T07:00,7.2,292,25.9,1011.1
Rajshahi,24.3745,88.6042,2024-10-15T08:00,3.4,295,27.6,1012.0
Rajshahi,24.3745,88.6042,2024-10-15T09:00,3.6,288,29.0,1012.3
Rajshahi,24.3745,88.6042,2024-10-15T10:00,6.7,275,29.9,1012.3
Rajshahi,24.3745,88.6042,2024-10-15T11:00,7.7,270,30.7,1011.6
Rajshahi,24.3745,88.6042,2024-10-15T12:00,8.8,279,31.3,1010.6
Rajshahi,24.3745,88.6042,2024-10-15T13:00,8.6,282,31.7,1009.4
Rajshahi,24.3745,88.6042,2024-10-15T14:00,8.7,276,31.7,1008.0
Rajshahi,24.3745,88.6042,2024-10-15T15:00,10.7,284,31.6,1006.8
Rajshahi,24.3745,88.6042,2024-10-15T16:00,11.8,287,31.2,1006.8
Rajshahi,24.3745,88.6042,2024-10-15T17:00,13.1,283,29.8,1007.6
Rajshahi,24.3745,88.6042,2024-10-15T18:00,11.7,285,27.9,1008.1
Rajshahi,24.3745,88.6042,2024-10-15T19:00,10.8,334,26.9,1008.7
Rajshahi,24.3745,88.6042,2024-10-15T20:00,8.0,352,26.7,1009.4
Rajshahi,24.3745,88.6042,2024-10-15T21:00,7.2,3,26.1,1009.8
Rajshahi,24.3745,88.6042,2024-10-15T22:00,7.0,21,25.4,1010.1
Rajshahi,24.3745,88.6042,2024-10-15T23:00,7.7,39,25.1,1010.3
Rajshahi,24.3745,88.6042,2024-10-16T00:00,2.9,68,25.5,1010.2
Rajshahi,24.3745,88.6042,2024-10-16T01:00,4.3,195,24.6,1010.0
Rajshahi,24.3745,88.6042,2024-10-16T02:00,4.2,211,24.7,1009.6
Rajshahi,24.3745,88.6042,2024-10-16T03:00,6.7,207,24.1,1009.7
Rajshahi,24.3745,88.6042,2024-10-16T04:00,6.5,214,23.7,1009.4
Rajshahi,24.3745,88.6042,2024-10-16T05:00,7.8,230,24.0,1009.9
Rajshahi,24.3745,88.6042,2024-10-16T06:00,10.5,229,23.4,1010.8
Rajshahi,24.3745,88.6042,2024-10-16T07:00,16.1,211,25.1,1011.4
Rajshahi,24.3745,88.6042,2024-10-16T08:00,10.7,210,26.8,1012.0
Rajshahi,24.3745,88.6042,2024-10-16T09:00,8.6,219,28.1,1012.5
Rajshahi,24.3745,88.6042,2024-10-16T10:00,4.3,255,29.4,1012.4
Rajshahi,24.3745,88.6042,2024-10-16T11:00,1.7,288,30.4,1011.7
Rajshahi,24.3745,88.6042,2024-10-16T12:00,2.0,270,30.7,1010.7
Rajshahi,24.3745,88.6042,2024-10-16T13:00,1.7,288,31.1,1009.6
Rajshahi,24.3745,88.6042,2024-10-16T14:00,1.0,315,31.3,1008.4
Rajshahi,24.3745,88.6042,2024-10-16T15:00,0.6,108,31.1,1007.8
Rajshahi,24.3745,88.6042,2024-10-16T16:00,1.0,112,30.7,1007.5
Rajshahi,24.3745,88.6042,2024-10-16T17:00,4.2,173,30.1,1007.8
Rajshahi,24.3745,88.6042,2024-10-16T18:00,9.8,186,28.3,1008.7
Rajshahi,24.3745,88.6042,2024-10-16T19:00,8.5,208,27.2,1009.3
Rajshahi,24.3745,88.6042,2024-10-16T20:00,10.9,218,26.3,1010.3
Rajshahi,24.3745,88.6042,2024-10-16T21:00,11.2,204,25.8,1011.0
Rajshahi,24.3745,88.6042,2024-10-16T22:00,16.5,213,25.8,1011.2
Rajshahi,24.3745,88.6042,2024-10-16T23:00,10.8,198,25.1,1011.3
Rajshahi,24.3745,88.6042,2024-10-17T00:00,10.7,194,24.9,1011.0
Rajshahi,24.3745,88.6042,2024-10-17T01:00,10.2,231,24.9,1010.6
Rajshahi,24.3745,88.6042,2024-10-17T02:00,10.3,266,25.1,1010.4
Rajshahi,24.3745,88.6042,2024-10-17T03:00,9.4,288,25.3,1010.3
Rajshahi,24.3745,88.6042,2024-10-17T04:00,9.9,316,25.1,1010.1
Rajshahi,24.3745,88.6042,2024-10-17T05:00,11.4,16,24.5,1010.2
Rajshahi,24.3745,88.6042,2024-10-17T06:00,14.6,32,24.2,1010.8
Rajshahi,24.3745,88.6042,2024-10-17T07:00,2.5,352,24.2,1011.7
Rajshahi,24.3745,88.6042,2024-10-17T08:00,5.6,50,24.9,1012.4
Rajshahi,24.3745,88.6042,2024-10-17T09:00,1.9,304,26.4,1012.8
Rajshahi,24.3745,88.6042,2024-10-17T10:00,2.7,160,27.8,1012.6
Rajshahi,24.3745,88.6042,2024-10-17T11:00,4.5,203,29.1,1011.9
Rajshahi,24.3745,88.6042,2024-10-17T12:00,6.4,223,29.9,1010.8
Rajshahi,24.3745,88.6042,2024-10-17T13:00,8.1,231,30.0,1009.7
Rajshahi,24.3745,88.6042,2024-10-17T14:00,7.9,240,30.0,1008.5
Rajshahi,24.3745,88.6042,2024-10-17T15:00,12.1,245,28.7,1007.7
Rajshahi,24.3745,88.6042,2024-10-17T16:00,7.1,243,26.4,1007.5
Rajshahi,24.3745,88.6042,2024-10-17T17:00,7.8,193,26.1,1008.1
Rajshahi,24.3745,88.6042,2024-10-17T18:00,11.7,184,25.4,1008.8
Rajshahi,24.3745,88.6042,2024-10-17T19:00,9.6,164,25.4,1009.8
Rajshahi,24.3745,88.6042,2024-10-17T20:00,11.3,182,25.2,1010.6
Rajshahi,24.3745,88.6042,2024-10-17T21:00,20.4,184,24.2,1011.5
Rajshahi,24.3745,88.6042,2024-10-17T22:00,11.2,186,24.3,1011.4
Rajshahi,24.3745,88.6042,2024-10-17T23:00,16.2,201,23.9,1011.6
Rajshahi,24.3745,88.6042,2024-10-18T00:00,8.6,229,23.8,1011.2
Rajshahi,24.3745,88.6042,2024-10-18T01:00,10.1,250,23.7,1010.4
Rajshahi,24.3745,88.6042,2024-10-18T02:00,7.4,238,23.4,1009.8
Rajshahi,24.3745,88.6042,2024-10-18T03:00,8.4,190,23.4,1009.3
Rajshahi,24.3745,88.6042,2024-10-18T04:00,17.6,227,23.1,1009.3
Rajshahi,24.3745,88.6042,2024-10-18T05:00,7.6,270,23.2,1009.5
Rajshahi,24.3745,88.6042,2024-10-18T06:00,4.0,240,22.8,1010.1
Rajshahi,24.3745,88.6042,2024-10-18T07:00,9.8,296,24.4,1010.7
Rajshahi,24.3745,88.6042,2024-10-18T08:00,8.7,278,25.6,1011.1
Rajshahi,24.3745,88.6042,2024-10-18T09:00,8.1,336,27.4,1011.8
Rajshahi,24.3745,88.6042,2024-10-18T10:00,9.6,67,28.4,1012.0
Rajshahi,24.3745,88.6042,2024-10-18T11:00,5.4,88,28.7,1011.2
Rajshahi,24.3745,88.6042,2024-10-18T12:00,4.8,124,28.6,1010.3
Rajshahi,24.3745,88.6042,2024-10-18T13:00,6.1,148,29.1,1009.1
Rajshahi,24.3745,88.6042,2024-10-18T14:00,8.9,174,29.2,1007.9
Rajshahi,24.3745,88.6042,2024-10-18T15:00,6.6,202,29.5,1006.9
Rajshahi,24.3745,88.6042,2024-10-18T16:00,12.8,206,28.5,1007.5
Rajshahi,24.3745,88.6042,2024-10-18T17:00,18.6,272,25.4,1008.5
Rajshahi,24.3745,88.6042,2024-10-18T18:00,10.4,259,24.8,1008.7
Rajshahi,24.3745,88.6042,2024-10-18T19:00,6.3,185,24.8,1009.1
Rajshahi,24.3745,88.6042,2024-10-18T20:00,9.9,209,24.5,1010.0
Rajshahi,24.3745,88.6042,2024-10-18T21:00,11.8,199,24.3,1010.2
Rajshahi,24.3745,88.6042,2024-10-18T22:00,14.9,191,24.2,1010.8
Rajshahi,24.3745,88.6042,2024-10-18T23:00,11.5,202,23.7,1011.0
Rajshahi,24.3745,88.6042,2024-10-19T00:00,8.3,210,23.8,1011.0
Rajshahi,24.3745,88.6042,2024-10-19T01:00,7.3,216,24.0,1010.7
Rajshahi,24.3745,88.6042,2024-10-19T02:00,7.0,274,23.3,1010.1
Rajshahi,24.3745,88.6042,2024-10-19T03:00,10.9,310,23.4,1009.7
Rajshahi,24.3745,88.6042,2024-10-19T04:00,2.8,310,23.5,1010.4
Rajshahi,24.3745,88.6042,2024-10-19T05:00,12.9,131,23.4,1010.6
Rajshahi,24.3745,88.6042,2024-10-19T06:00,7.2,129,23.1,1011.3
Rajshahi,24.3745,88.6042,2024-10-19T07:00,2.9,330,24.6,1012.0
Rajshahi,24.3745,88.6042,2024-10-19T08:00,6.1,348,26.0,1012.7
Rajshahi,24.3745,88.6042,2024-10-19T09:00,9.2,2,27.3,1013.4
Rajshahi,24.3745,88.6042,2024-10-19T10:00,8.4,19,28.3,1013.5
Rajshahi,24.3745,88.6042,2024-10-19T11:00,7.0,23,29.0,1012.6
Rajshahi,24.3745,88.6042,2024-10-19T12:00,6.2,10,29.9,1011.7
Rajshahi,24.3745,88.6042,2024-10-19T13:00,6.2,8,30.5,1010.7
Rajshahi,24.3745,88.6042,2024-10-19T14:00,4.9,17,30.8,1009.5
Rajshahi,24.3745,88.6042,2024-10-19T15:00,4.7,43,30.8,1008.8
Rajshahi,24.3745,88.6042,2024-10-19T16:00,6.0,41,30.5,1008.4
Rajshahi,24.3745,88.6042,2024-10-19T17:00,6.6,81,28.9,1008.2
Rajshahi,24.3745,88.6042,2024-10-19T18:00,7.4,93,26.9,1008.9
Rajshahi,24.3745,88.6042,2024-10-19T19:00,9.2,113,26.1,1010.3
Rajshahi,24.3745,88.6042,2024-10-19T20:00,5.2,86,27.1,1010.9
Rajshahi,24.3745,88.6042,2024-10-19T21:00,5.6,57,25.1,1011.2
Rajshahi,24.3745,88.6042,2024-10-19T22:00,8.3,46,24.1,1011.5
Rajshahi,24.3745,88.6042,2024-10-19T23:00,7.6,52,23.4,1011.8
Rajshahi,24.3745,88.6042,2024-10-20T00:00,8.3,30,23.3,1012.2
Rajshahi,24.3745,88.6042,2024-10-20T01:00,12.9,32,23.0,1012.2
Rajshahi,24.3745,88.6042,2024-10-20T02:00,12.5,49,22.5,1012.1
Rajshahi,24.3745,88.6042,2024-10-20T03:00,15.8,49,22.5,1012.0
Rajshahi,24.3745,88.6042,2024-10-20T04:00,16.4,45,22.4,1011.9
Rajshahi,24.3745,88.6042,2024-10-20T05:00,14.4,54,22.0,1012.4
Rajshahi,24.3745,88.6042,2024-10-20T06:00,12.6,66,21.7,1013.4
Rajshahi,24.3745,88.6042,2024-10-20T07:00,11.6,55,23.1,1014.3
Rajshahi,24.3745,88.6042,2024-10-20T08:00,8.1,39,24.8,1015.0
Rajshahi,24.3745,88.6042,2024-10-20T09:00,6.2,36,26.7,1015.6
Rajshahi,24.3745,88.6042,2024-10-20T10:00,6.2,21,28.1,1015.3
Rajshahi,24.3745,88.6042,2024-10-20T11:00,6.4,8,29.0,1014.4
Rajshahi,24.3745,88.6042,2024-10-20T12:00,6.8,360,29.7,1013.3
Rajshahi,24.3745,88.6042,2024-10-20T13:00,8.0,351,30.2,1012.1
Rajshahi,24.3745,88.6042,2024-10-20T14:00,8.6,344,30.5,1010.9
Rajshahi,24.3745,88.6042,2024-10-20T15:00,9.5,335,30.6,1010.3
Rajshahi,24.3745,88.6042,2024-10-20T16:00,10.2,328,30.0,1009.8
Rajshahi,24.3745,88.6042,2024-10-20T17:00,14.8,320,28.4,1009.6
Rajshahi,24.3745,88.6042,2024-10-20T18:00,20.4,317,26.8,1010.0
Rajshahi,24.3745,88.6042,2024-10-20T19:00,18.7,330,26.1,1010.7
Rajshahi,24.3745,88.6042,2024-10-20T20:00,15.2,341,25.2,1011.5
Rajshahi,24.3745,88.6042,2024-10-20T21:00,13.5,346,24.6,1012.1
Rajshahi,24.3745,88.6042,2024-10-20T22:00,14.9,352,24.5,1012.4
Rajshahi,24.3745,88.6042,2024-10-20T23:00,15.3,8,24.1,1012.6
Rajshahi,24.3745,88.6042,2024-10-21T00:00,15.5,9,23.7,1012.2
Rajshahi,24.3745,88.6042,2024-10-21T01:00,14.2,3,23.6,1011.5
Rajshahi,24.3745,88.6042,2024-10-21T02:00,14.5,352,23.5,1011.2
Rajshahi,24.3745,88.6042,2024-10-21T03:00,16.1,354,23.3,1011.0
Rajshahi,24.3745,88.6042,2024-10-21T04:00,15.2,350,22.6,1011.1
Rajshahi,24.3745,88.6042,2024-10-21T05:00,13.2,350,22.3,1011.2
Rajshahi,24.3745,88.6042,2024-10-21T06:00,15.8,353,22.8,1011.6
Rajshahi,24.3745,88.6042,2024-10-21T07:00,16.4,357,24.1,1012.3
Rajshahi,24.3745,88.6042,2024-10-21T08:00,16.3,346,24.6,1013.5
Rajshahi,24.3745,88.6042,2024-10-21T09:00,12.0,336,26.6,1013.7
Rajshahi,24.3745,88.6042,2024-10-21T10:00,14.2,360,28.4,1013.4
Rajshahi,24.3745,88.6042,2024-10-21T11:00,15.4,11,29.1,1012.3
Rajshahi,24.3745,88.6042,2024-10-21T12:00,12.2,16,29.7,1011.4
Rajshahi,24.3745,88.6042,2024-10-21T13:00,9.6,21,30.2,1010.1
Rajshahi,24.3745,88.6042,2024-10-21T14:00,8.8,26,30.4,1008.9
Rajshahi,24.3745,88.6042,2024-10-21T15:00,7.7,30,30.4,1008.2
Rajshahi,24.3745,88.6042,2024-10-21T16:00,7.0,29,30.1,1008.3
Rajshahi,24.3745,88.6042,2024-10-21T17:00,7.3,46,28.6,1008.6
Rajshahi,24.3745,88.6042,2024-10-21T18:00,10.8,44,26.9,1008.8
Rajshahi,24.3745,88.6042,2024-10-21T19:00,15.2,34,26.4,1009.8
Rajshahi,24.3745,88.6042,2024-10-21T20:00,12.6,24,25.2,1010.5
Rajshahi,24.3745,88.6042,2024-10-21T21:00,11.8,20,24.7,1010.9
Rajshahi,24.3745,88.6042,2024-10-21T22:00,12.8,11,24.3,1011.2
Rajshahi,24.3745,88.6042,2024-10-21T23:00,14.4,15,24.0,1011.4
Rajshahi,24.3745,88.6042,2024-10-22T00:00,14.7,25,23.6,1011.1
Rajshahi,24.3745,88.6042,2024-10-22T01:00,13.7,23,23.2,1010.7
Rajshahi,24.3745,88.6042,2024-10-22T02:00,13.4,14,22.9,1010.3
Rajshahi,24.3745,88.6042,2024-10-22T03:00,12.7,7,22.5,1010.2
Rajshahi,24.3745,88.6042,2024-10-22T04:00,13.3,359,22.4,1010.0
Rajshahi,24.3745,88.6042,2024-10-22T05:00,14.1,356,22.2,1010.1
Rajshahi,24.3745,88.6042,2024-10-22T06:00,14.4,356,22.2,1010.7
Rajshahi,24.3745,88.6042,2024-10-22T07:00,13.2,3,23.9,1011.7
Rajshahi,24.3745,88.6042,2024-10-22T08:00,10.7,5,25.7,1012.4
Rajshahi,24.3745,88.6042,2024-10-22T09:00,7.6,8,27.5,1012.7
Rajshahi,24.3745,88.6042,2024-10-22T10:00,6.9,15,28.9,1012.5
Rajshahi,24.3745,88.6042,2024-10-22T11:00,8.0,31,30.1,1011.9
Rajshahi,24.3745,88.6042,2024-10-22T12:00,9.0,35,30.7,1010.5
Rajshahi,24.3745,88.6042,2024-10-22T13:00,7.6,36,31.2,1009.3
Rajshahi,24.3745,88.6042,2024-10-22T14:00,6.2,36,31.5,1008.4
Rajshahi,24.3745,88.6042,2024-10-22T15:00,4.9,36,31.5,1007.7
Rajshahi,24.3745,88.6042,2024-10-22T16:00,3.2,27,31.3,1007.9
Rajshahi,24.3745,88.6042,2024-10-22T17:00,3.1,315,29.8,1008.3
Rajshahi,24.3745,88.6042,2024-10-22T18:00,6.4,302,27.4,1008.7
Rajshahi,24.3745,88.6042,2024-10-22T19:00,4.9,321,28.3,1009.6
Rajshahi,24.3745,88.6042,2024-10-22T20:00,1.3,315,27.4,1010.5
Rajshahi,24.3745,88.6042,2024-10-22T21:00,2.0,270,25.6,1011.0
Rajshahi,24.3745,88.6042,2024-10-22T22:00,4.9,306,24.5,1010.9
Rajshahi,24.3745,88.6042,2024-10-22T23:00,6.2,296,24.4,1010.6
Rajshahi,24.3745,88.6042,2024-10-23T00:00,6.5,312,24.3,1010.4
Rajshahi,24.3745,88.6042,2024-10-23T01:00,5.8,326,24.2,1010.1
Rajshahi,24.3745,88.6042,2024-10-23T02:00,11.4,357,24.3,1009.6
Rajshahi,24.3745,88.6042,2024-10-23T03:00,9.2,7,23.8,1009.3
Rajshahi,24.3745,88.6042,2024-10-23T04:00,9.4,2,24.0,1008.9
Rajshahi,24.3745,88.6042,2024-10-23T05:00,9.4,359,23.8,1009.0
Rajshahi,24.3745,88.6042,2024-10-23T06:00,11.3,359,23.6,1009.6
Rajshahi,24.3745,88.6042,2024-10-23T07:00,13.5,10,25.3,1010.7
Rajshahi,24.3745,88.6042,2024-10-23T08:00,13.1,23,26.6,1011.2
Rajshahi,24.3745,88.6042,2024-10-23T09:00,7.5,35,28.2,1011.7
Rajshahi,24.3745,88.6042,2024-10-23T10:00,7.3,30,29.3,1011.7
Rajshahi,24.3745,88.6042,2024-10-23T11:00,3.3,68,30.8,1010.9
Rajshahi,24.3745,88.6042,2024-10-23T12:00,8.8,116,29.6,1010.2
Rajshahi,24.3745,88.6042,2024-10-23T13:00,5.4,143,28.5,1009.1
Rajshahi,24.3745,88.6042,2024-10-23T14:00,2.4,132,28.7,1008.2
Rajshahi,24.3745,88.6042,2024-10-23T15:00,4.3,85,29.4,1007.9
Rajshahi,24.3745,88.6042,2024-10-23T16:00,10.6,122,29.2,1008.3
Rajshahi,24.3745,88.6042,2024-10-23T17:00,12.0,134,27.9,1008.7
Rajshahi,24.3745,88.6042,2024-10-23T18:00,10.8,137,26.6,1009.0
Rajshahi,24.3745,88.6042,2024-10-23T19:00,11.0,122,26.1,1009.9
Rajshahi,24.3745,88.6042,2024-10-23T20:00,10.7,103,26.0,1010.1
Rajshahi,24.3745,88.6042,2024-10-23T21:00,8.9,81,25.8,1010.5
Rajshahi,24.3745,88.6042,2024-10-23T22:00,13.8,82,25.1,1010.8
Rajshahi,24.3745,88.6042,2024-10-23T23:00,17.2,58,24.5,1010.7
Rajshahi,24.3745,88.6042,2024-10-24T00:00,19.3,55,24.3,1010.5
Rajshahi,24.3745,88.6042,2024-10-24T01:00,20.6,54,24.2,1009.7
Rajshahi,24.3745,88.6042,2024-10-24T02:00,19.0,52,23.9,1009.1
Rajshahi,24.3745,88.6042,2024-10-24T03:00,18.3,62,23.7,1008.8
Rajshahi,24.3745,88.6042,2024-10-24T04:00,17.8,69,23.6,1008.3
Rajshahi,24.3745,88.6042,2024-10-24T05:00,17.7,78,23.7,1008.4
Rajshahi,24.3745,88.6042,2024-10-24T06:00,20.3,73,23.6,1008.9
Rajshahi,24.3745,88.6042,2024-10-24T07:00,23.7,69,23.3,1010.4
Rajshahi,24.3745,88.6042,2024-10-24T08:00,22.6,71,23.6,1011.2
Rajshahi,24.3745,88.6042,2024-10-24T09:00,21.4,68,24.1,1011.7
Rajshahi,24.3745,88.6042,2024-10-24T10:00,22.0,58,24.2,1011.5
Rajshahi,24.3745,88.6042,2024-10-24T11:00,21.1,56,25.0,1011.1
Rajshahi,24.3745,88.6042,2024-10-24T12:00,27.2,62,27.1,1009.8
Rajshahi,24.3745,88.6042,2024-10-24T13:00,29.5,68,28.0,1008.5
Rajshahi,24.3745,88.6042,2024-10-24T14:00,27.6,72,27.7,1007.8
Rajshahi,24.3745,88.6042,2024-10-24T15:00,25.4,71,26.6,1007.6
Rajshahi,24.3745,88.6042,2024-10-24T16:00,29.4,58,24.6,1007.6
Rajshahi,24.3745,88.6042,2024-10-24T17:00,29.6,67,23.9,1007.9
Rajshahi,24.3745,88.6042,2024-10-24T18:00,28.9,56,23.5,1008.2
Rajshahi,24.3745,88.6042,2024-10-24T19:00,30.0,63,22.7,1009.2
Rajshahi,24.3745,88.6042,2024-10-24T20:00,29.1,59,22.8,1009.9
Rajshahi,24.3745,88.6042,2024-10-24T21:00,31.3,57,22.6,1010.0
Rajshahi,24.3745,88.6042,2024-10-24T22:00,32.7,58,22.6,1009.8
Rajshahi,24.3745,88.6042,2024-10-24T23:00,30.9,60,22.6,1009.8
Rajshahi,24.3745,88.6042,2024-10-25T00:00,30.0,62,22.6,1009.2
Rajshahi,24.3745,88.6042,2024-10-25T01:00,29.1,62,22.6,1008.5
Rajshahi,24.3745,88.6042,2024-10-25T02:00,29.0,67,22.6,1008.0
Rajshahi,24.3745,88.6042,2024-10-25T03:00,29.8,69,22.6,1007.5
Rajshahi,24.3745,88.6042,2024-10-25T04:00,28.3,68,22.7,1007.5
Rajshahi,24.3745,88.6042,2024-10-25T05:00,28.9,68,22.7,1007.4
Rajshahi,24.3745,88.6042,2024-10-25T06:00,27.3,67,22.6,1008.2
Rajshahi,24.3745,88.6042,2024-10-25T07:00,28.6,54,22.9,1009.4
Rajshahi,24.3745,88.6042,2024-10-25T08:00,27.0,59,23.6,1010.2
Rajshahi,24.3745,88.6042,2024-10-25T09:00,25.5,51,25.1,1010.4
Rajshahi,24.3745,88.6042,2024-10-25T10:00,24.6,55,26.5,1010.4
Rajshahi,24.3745,88.6042,2024-10-25T11:00,24.1,55,26.6,1010.0
Rajshahi,24.3745,88.6042,2024-10-25T12:00,22.9,63,27.3,1009.2
Rajshahi,24.3745,88.6042,2024-10-25T13:00,25.4,88,27.6,1008.5
Rajshahi,24.3745,88.6042,2024-10-25T14:00,22.5,77,27.0,1007.5
Rajshahi,24.3745,88.6042,2024-10-25T15:00,21.9,84,27.1,1007.2
Rajshahi,24.3745,88.6042,2024-10-25T16:00,21.2,84,26.4,1007.7
Rajshahi,24.3745,88.6042,2024-10-25T17:00,23.9,74,25.9,1007.8
Rajshahi,24.3745,88.6042,2024-10-25T18:00,22.7,69,25.5,1008.4
Rajshahi,24.3745,88.6042,2024-10-25T19:00,28.6,67,25.1,1008.5
Rajshahi,24.3745,88.6042,2024-10-25T20:00,26.2,64,24.6,1009.2
Rajshahi,24.3745,88.6042,2024-10-25T21:00,27.1,56,24.3,1009.7
Rajshahi,24.3745,88.6042,2024-10-25T22:00,21.1,59,24.2,1010.1
Rajshahi,24.3745,88.6042,2024-10-25T23:00,22.9,60,24.1,1009.6
Rajshahi,24.3745,88.6042,2024-10-26T00:00,22.7,79,24.1,1009.4
Rajshahi,24.3745,88.6042,2024-10-26T01:00,27.6,72,24.1,1008.8
Rajshahi,24.3745,88.6042,2024-10-26T02:00,29.0,76,23.9,1008.0
Rajshahi,24.3745,88.6042,2024-10-26T03:00,27.5,79,23.9,1008.0
Rajshahi,24.3745,88.6042,2024-10-26T04:00,26.5,79,23.9,1007.8
Rajshahi,24.3745,88.6042,2024-10-26T05:00,25.9,91,23.8,1008.1
Rajshahi,24.3745,88.6042,2024-10-26T06:00,28.7,95,23.8,1008.9
Rajshahi,24.3745,88.6042,2024-10-26T07:00,27.0,84,23.7,1009.6
Rajshahi,24.3745,88.6042,2024-10-26T08:00,25.4,90,24.0,1010.2
Rajshahi,24.3745,88.6042,2024-10-26T09:00,22.2,79,24.7,1010.9
Rajshahi,24.3745,88.6042,2024-10-26T10:00,20.2,71,24.9,1011.4
Rajshahi,24.3745,88.6042,2024-10-26T11:00,19.1,68,24.9,1010.8
Rajshahi,24.3745,88.6042,2024-10-26T12:00,22.5,72,26.7,1009.8
Rajshahi,24.3745,88.6042,2024-10-26T13:00,21.1,66,27.5,1008.7
Rajshahi,24.3745,88.6042,2024-10-26T14:00,22.3,73,28.2,1007.6
Rajshahi,24.3745,88.6042,2024-10-26T15:00,18.3,83,27.8,1007.4
Rajshahi,24.3745,88.6042,2024-10-26T16:00,17.9,93,27.3,1007.6
Rajshahi,24.3745,88.6042,2024-10-26T17:00,16.8,94,26.5,1007.8
Rajshahi,24.3745,88.6042,2024-10-26T18:00,14.5,73,25.5,1008.5
Rajshahi,24.3745,88.6042,2024-10-26T19:00,21.5,62,25.6,1008.6
Rajshahi,24.3745,88.6042,2024-10-26T20:00,23.3,57,25.2,1009.7
Rajshahi,24.3745,88.6042,2024-10-26T21:00,23.0,66,25.1,1010.0
Rajshahi,24.3745,88.6042,2024-10-26T22:00,21.5,81,24.9,1010.1
Rajshahi,24.3745,88.6042,2024-10-26T23:00,19.4,89,24.8,1009.9
Rajshahi,24.3745,88.6042,2024-10-27T00:00,17.3,92,24.5,1009.6
Rajshahi,24.3745,88.6042,2024-10-27T01:00,15.4,83,24.1,1009.4
Rajshahi,24.3745,88.6042,2024-10-27T02:00,13.5,88,24.0,1009.1
Rajshahi,24.3745,88.6042,2024-10-27T03:00,12.3,104,23.7,1008.9
Rajshahi,24.3745,88.6042,2024-10-27T04:00,12.3,111,23.3,1008.6
Rajshahi,24.3745,88.6042,2024-10-27T05:00,12.2,110,23.2,1008.6
Rajshahi,24.3745,88.6042,2024-10-27T06:00,12.0,106,23.2,1009.2
Rajshahi,24.3745,88.6042,2024-10-27T07:00,13.1,91,24.0,1010.0
Rajshahi,24.3745,88.6042,2024-10-27T08:00,9.2,97,25.5,1010.7
Rajshahi,24.3745,88.6042,2024-10-27T09:00,7.2,115,27.1,1011.1
Rajshahi,24.3745,88.6042,2024-10-27T10:00,4.8,53,27.4,1011.0
Rajshahi,24.3745,88.6042,2024-10-27T11:00,4.6,64,27.9,1010.5
Rajshahi,24.3745,88.6042,2024-10-27T12:00,4.0,87,28.7,1009.5
Rajshahi,24.3745,88.6042,2024-10-27T13:00,3.4,106,29.1,1008.5
Rajshahi,24.3745,88.6042,2024-10-27T14:00,4.2,115,29.6,1007.0
Rajshahi,24.3745,88.6042,2024-10-27T15:00,5.1,96,29.9,1006.3
Rajshahi,24.3745,88.6042,2024-10-27T16:00,4.8,101,29.7,1006.2
Rajshahi,24.3745,88.6042,2024-10-27T17:00,6.7,142,28.4,1006.6
Rajshahi,24.3745,88.6042,2024-10-27T18:00,7.6,137,26.6,1006.8
Rajshahi,24.3745,88.6042,2024-10-27T19:00,5.9,113,26.0,1007.5
Rajshahi,24.3745,88.6042,2024-10-27T20:00,5.8,74,25.6,1008.3
Rajshahi,24.3745,88.6042,2024-10-27T21:00,7.8,52,25.5,1008.7
Rajshahi,24.3745,88.6042,2024-10-27T22:00,8.1,58,24.9,1008.9
Rajshahi,24.3745,88.6042,2024-10-27T23:00,8.5,78,24.7,1008.8
Rajshahi,24.3745,88.6042,2024-10-28T00:00,9.7,94,24.6,1008.3
Rajshahi,24.3745,88.6042,2024-10-28T01:00,9.8,104,24.4,1007.8
Rajshahi,24.3745,88.6042,2024-10-28T02:00,9.0,116,24.1,1007.2
Rajshahi,24.3745,88.6042,2024-10-28T03:00,8.7,111,24.0,1007.3
Rajshahi,24.3745,88.6042,2024-10-28T04:00,7.0,119,24.4,1007.2
Rajshahi,24.3745,88.6042,2024-10-28T05:00,4.8,146,24.6,1007.5
Rajshahi,24.3745,88.6042,2024-10-28T06:00,1.8,114,24.3,1008.2
Rajshahi,24.3745,88.6042,2024-10-28T07:00,4.6,116,24.6,1009.2
Rajshahi,24.3745,88.6042,2024-10-28T08:00,2.0,153,26.2,1009.8
Rajshahi,24.3745,88.6042,2024-10-28T09:00,2.5,98,27.9,1010.6
Rajshahi,24.3745,88.6042,2024-10-28T10:00,4.3,112,29.1,1010.4
Rajshahi,24.3745,88.6042,2024-10-28T11:00,3.6,93,29.8,1009.8
Rajshahi,24.3745,88.6042,2024-10-28T12:00,3.0,65,30.3,1008.6
Rajshahi,24.3745,88.6042,2024-10-28T13:00,3.6,27,30.6,1007.4
Rajshahi,24.3745,88.6042,2024-10-28T14:00,3.1,21,31.0,1006.5
Rajshahi,24.3745,88.6042,2024-10-28T15:00,1.5,36,31.1,1005.6
Rajshahi,24.3745,88.6042,2024-10-28T16:00,1.3,82,30.9,1005.6
